date_week,year,month,dayofyear,x1,x2,x1_adstock,x2_adstock,x1_adstock_saturated,x2_adstock_saturated,trend,cs,cc,seasonality,event_1,event_2,intercept,epsilon,y
2020-04-20,2020,4,111,0.9951019957493269,0.0,0.5510613044860845,0.21351453083388794,0.9586293754130779,0.5652695650686735,1.5157494237618896,0.6246890845700741,-0.33100333850795854,0.14684287303105778,0.0,0.0,2.0,0.04437489505734186,7.71339444822687
2020-04-27,2020,4,118,0.19555207279920922,0.0,0.44278600076179214,0.08540581233355518,0.9137443971852859,0.25075418417617457,1.5201483729316103,0.7928079698068659,-0.44188713986832256,0.17546041496927164,0.0,0.0,2.0,-0.13839293399990896,6.799957413809179
2020-05-04,2020,5,125,0.42110562902196996,0.0,0.4361320229942823,0.03416232493342208,0.9098172062718336,0.10212964929099039,1.5245244067273602,0.9152273196269166,-0.5463799489958725,0.18442368531552206,0.0,0.0,2.0,0.13955213063178762,6.7822111400721505
2020-05-11,2020,5,132,0.038912772081947655,0.0,0.3148252190344976,0.013296380017130797,0.8011762651201657,0.0398679970593456,1.528877801765483,0.9848905609055164,-0.6429704914694572,0.17096003471802962,0.0,0.0,2.0,-0.2885532081613181,5.894549417801382
2020-05-18,2020,5,139,0.2747623698295135,0.0,0.30588395137525565,0.004960740565204365,0.7896848420583782,0.014881123085528414,1.5332088294510933,0.9977821212931187,-0.7302617829665722,0.13376016916327327,0.0,0.0,2.0,-0.19025825999633605,5.875527510964222
2020-05-25,2020,5,146,0.38855168861771106,0.0,0.32961237702751434,0.001984296226081746,0.8189574400273457,0.0059528183619675535,1.5375177561110438,0.9531588973612176,-0.8069913337797411,0.07308378179073827,0.0,0.0,2.0,-0.06391830752622506,6.015461187181529
2020-06-01,2020,6,153,0.3981779119561344,0.0,0.3510109366179793,0.0007937184904326986,0.842154815975138,0.002381150971002737,1.5418048431226206,0.8535930890373463,-0.8720494081438077,-0.009228159553230697,0.0,0.0,2.0,-0.20769664535814011,5.856106788078669
2020-06-08,2020,6,160,0.9301667507183746,0.8939765069264013,0.534386537383901,0.536737660549058,0.9536261045044495,0.9231914962917799,1.5460703470381367,0.7048239312397689,-0.9244950742903876,-0.10983557152530932,0.0,0.0,2.0,-0.006959343933061089,8.136536737676675
2020-06-15,2020,6,167,0.2598488234179932,0.8677497578128421,0.43853157665412756,0.7356863557601524,0.9112526891449338,0.9760791184465394,1.5503145197055805,0.5154268692901872,-0.9635698130983151,-0.22407147190406396,0.0,0.0,2.0,0.002617196067911782,8.014776548197307
2020-06-22,2020,6,174,0.19482091370719345,0.0,0.36540495925963024,0.294274542304061,0.8561961955129792,0.7078310580002943,1.5545376083854654,0.2963192477033152,-0.9887084885188352,-0.34619462040776,0.0,0.0,2.0,-0.0979575583234754,7.094636132193757
2020-06-29,2020,6,181,0.25823131048373105,0.0,0.33026373303586054,0.11770981692162441,0.8197067799276196,0.3391479749129627,1.558739855864029,0.06013100575085956,-0.9995475211108183,-0.46970825767997937,0.0,0.0,2.0,0.011222997946783556,6.237670885739618
2020-07-06,2020,7,188,0.3021896620952803,0.0,0.32667326961571125,0.04708392676864977,0.8155412226975388,0.14031979601646338,1.5629215005629185,-0.17952334543814305,-0.9959301464725504,-0.5877267459553467,0.0,0.0,2.0,0.05929590191002431,5.761753916643139
2020-07-13,2020,7,195,0.1034972341332257,0.0,0.25657733590441245,0.018833570707459904,0.7153327357236029,0.056440665814642764,1.5670827766454876,-0.40882949908697536,-0.9779086825176581,-0.6933690908023167,0.0,0.0,2.0,-0.3643422696427404,4.768250955000525
2020-07-20,2020,7,202,0.0801700982515906,0.0,0.19799562808912516,0.007533428282983963,0.5998960012234176,0.022596437764120014,1.5712239141198427,-0.61456964572722,-0.9457437728036657,-0.7801567092654429,0.0,0.0,2.0,0.08634301914421098,4.722291103197104
2020-07-27,2020,7,209,0.4159768357828664,0.0,0.2637166430333032,0.0030133713131935856,0.7273174316741224,0.009039867683897935,1.5753451389387432,-0.784884382481882,-0.899900616856888,-0.842392499669385,0.0,0.0,2.0,0.028603107118039837,4.961587776777562
2020-08-03,2020,8,216,0.3961734948608622,0.0,0.2936536507607116,0.0008535921320600034,0.7730195727836562,0.002560770798699645,1.5794466730964842,-0.9099563202217766,-0.8410422420142852,-0.8754992811180309,0.0,0.0,2.0,-0.005881414185028552,5.0222462377417925
2020-08-10,2020,8,223,0.443288433772087,0.0,0.341910639331217,0.0,0.8326413536607955,0.0,1.5835287347228628,-0.9825759836816946,-0.7700199140913021,-0.8762979488864984,0.0,0.0,2.0,-0.35185585339530373,4.853298993423447
2020-08-17,2020,8,230,0.06388821922865318,0.0,0.2561009865722008,0.0,0.7145176611176788,0.0,1.58759153817434,-0.9985573845660749,-0.6878608255657452,-0.8432091050659101,0.0,0.0,2.0,-0.43274164060939146,4.455193775852075
2020-08-24,2020,8,237,0.256961239754578,0.0,0.25633575370466755,0.0,0.7149196106689547,0.0,1.5916352941224918,-0.9569793129179811,-0.5957532393428872,-0.7763662761304342,0.0,0.0,2.0,-0.009835077052828704,4.950192772946092
2020-08-31,2020,8,244,0.4167165004337477,0.0,0.30655181792488717,0.0,0.7905630617079158,0.0,1.595660209639853,-0.8602384380825814,-0.4950293029667999,-0.6776338705246907,0.0,0.0,2.0,-0.25790972905480497,5.031805795184105
2020-09-07,2020,9,251,0.18934430111480283,0.0,0.2729650609850148,0.0,0.742207984694087,0.0,1.5996664882832432,-0.7139111583860238,-0.3871457818351608,-0.5505284701105924,0.0,0.0,2.0,-0.03548197809559443,5.240279994159318
2020-09-14,2020,9,258,0.012116877874706444,0.0,0.19346166740571036,0.0,0.5896411874172713,0.0,1.6036543301746637,-0.5264321628773563,-0.2736629900720831,-0.40004757647471967,0.0,1.0,2.0,0.15626004347660077,7.628790359428359
2020-09-21,2020,9,265,0.3072043897844786,0.0,0.22558825071998037,0.0,0.6581590685707777,0.0,1.60762393207985,-0.3086082336796557,-0.15622222378075645,-0.23241522873020606,0.0,0.0,2.0,-0.21042993839639254,5.139255970665585
2020-09-28,2020,9,272,0.2793461388691239,0.0,0.23957155698616361,0.0,0.6850139843266113,0.0,1.611575487484565,-0.07299531466090735,-0.036522023057658747,-0.054758668859283044,0.0,0.0,2.0,0.3266278718007817,5.938486643405898
2020-10-05,2020,10,279,0.15585966958652608,0.0,0.2091829885013362,0.0,0.6243731144326464,0.0,1.6155091866687057,0.1668252461760922,0.08370639391033283,0.12526582004321252,0.0,0.0,2.0,0.10062828390056408,5.714522633910422
2020-10-12,2020,10,286,0.25125980437121265,0.0,0.22524474802980785,0.0,0.6574770565728248,0.0,1.6194252167783048,0.39702956129360445,0.20272416937045615,0.2998768653320303,0.0,0.0,2.0,-0.44032506824490447,5.451408183583905
2020-10-19,2020,10,293,0.4156363480170887,0.0,0.2852742941090281,0.0,0.7609466489036584,0.0,1.6233237618954934,0.604348048835178,0.31880995501925286,0.46157900192721546,0.0,0.0,2.0,0.14271783426215348,6.510460544795837
2020-10-26,2020,10,300,0.15041344673511747,0.8399815178051403,0.23992874472512749,0.5043194214591316,0.6856769444148364,0.9074626229226137,1.6272050031065,0.7768303262053172,0.4302848077794425,0.6035575669923798,0.0,0.0,2.0,0.30738518257129044,8.410103831759907
2020-11-02,2020,11,307,0.04184572293005362,0.0,0.17779688804470128,0.20172776858365263,0.5527198271869842,0.540727620599376,1.6310691185677442,0.9045340615359925,0.5355364722720669,0.7200352669040297,0.0,0.0,2.0,0.1806211556081767,7.2713402638396545
2020-11-09,2020,11,314,0.29271024295182346,0.0,0.21742045093128323,0.08069110743346106,0.6416488841263707,0.23745313050368114,1.6349162835701017,0.9800980758307126,0.6330426987877023,0.8065703873092074,0.0,0.0,2.0,-0.09728110505846863,6.744058479207315
2020-11-16,2020,11,321,0.39162392871937174,0.0,0.2712307938318931,0.03227644297338443,0.7394695074848989,0.09652783825753529,1.6387466706013862,0.9991666606720484,0.7213932595100382,0.8602799600910433,0.0,0.0,2.0,0.16544107135235345,7.075931901014551
2020-11-23,2020,11,328,0.09897052262927875,0.0,0.2162423903921739,0.012910577189353768,0.6392168327880905,0.03871237541877671,1.6425604494071209,0.9606406527045711,0.7993103445722607,0.8799754986384158,0.0,0.0,2.0,-0.039878269001937396,6.477732928245425
2020-11-30,2020,11,335,0.26847304019439133,0.0,0.23397830884501714,0.005164230875741508,0.6744838474901189,0.01549145320932229,1.6463577870496495,0.8667407923000047,0.8656670429590739,0.8662039176295393,0.0,0.0,2.0,0.014532781307147857,6.5815289348753385
2020-12-07,2020,12,342,0.36348457786964994,0.0,0.27488978138227693,0.0020656923502966034,0.74521844287923,0.006196997721746961,1.6501388479656414,0.7228797142445897,0.919503640965951,0.8211916776052703,0.0,0.0,2.0,0.013917863386229542,6.733297713038325
2020-12-14,2020,12,349,0.1853632004939899,0.0,0.24380574651889758,0.0008262769401186415,0.6927999961626653,0.0024788257432252605,1.6539037940220442,0.53734994924193,0.960041502491815,0.7486957258668725,0.0,0.0,2.0,-0.24181954672790043,6.244137613135463
2020-12-21,2020,12,356,0.06597749816354531,0.9601838198368318,0.18890767129219999,0.5764880991427531,0.5791460683418359,0.9389925955233491,1.6576527845705384,0.3208459206448357,0.9866943304151345,0.6537701255299851,0.0,0.0,2.0,0.2372796079199652,8.164125914092695
2020-12-28,2020,12,363,0.35456845295968575,0.0,0.24434511256208674,0.23059523965710127,0.6937804121248856,0.5991279527667849,1.661385976500533,0.085847489781079,0.9990766461807037,0.5424620679808914,0.0,0.0,2.0,-0.002149847970288764,7.481295338419362
2021-01-04,2021,1,4,0.15942272092901355,0.0,0.21642225165102777,0.09223809586284051,0.6395889789671577,0.26986136044331016,1.6651035242907581,-0.13709216251003428,0.9976367817516771,0.4302723096208214,0.0,0.0,2.0,-0.612745061093068,5.941120430606604
2021-01-11,2021,1,11,0.18197623861595918,0.0,0.20224091340180692,0.036895238345136215,0.6093225764881869,0.11023590357326356,1.6688055800594972,-0.36924312872166254,0.9821743306565195,0.3064656009674285,0.0,0.0,2.0,0.08165437712921063,6.105365094767224
2021-01-18,2021,1,18,0.11674705424525,0.0,0.1769189973405064,0.014758095338054483,0.5505822684404389,0.04424537967746328,1.6724922936134958,-0.5801099503723901,0.9525067399404956,0.18619839478405276,0.0,0.0,2.0,-0.31231213852966727,5.286616114544125
2021-01-25,2021,1,25,0.3237802162248968,0.0,0.2219923813866554,0.005903238135221793,0.6509660455920443,0.01770786318181093,1.6761638124955995,-0.7575377095612393,0.9090630905265961,0.07576269048267836,0.0,0.0,2.0,0.47751280702325355,6.217753173141286
2021-02-01,2021,2,32,0.4341228768955745,0.0,0.2869279110344929,0.0023612952540887177,0.7633723131284784,0.007083767271454391,1.679820282031149,-0.8912990038480726,0.8524717058053864,-0.01941364902134307,0.0,0.0,2.0,-0.0763070224701307,5.8883840844680195
2021-02-08,2021,2,39,0.10898800676510562,0.0,0.2321442730796875,0.0009445181016354871,0.670969798900842,0.002833546721366671,1.6834618453731847,-0.9736834806147904,0.783551064224339,-0.09506620819522571,0.0,0.0,2.0,-0.031716711626324924,5.575255415696893
2021-02-15,2021,2,46,0.16135382897986428,0.0,0.21265752263589957,0.0,0.6317368932481922,0.0,1.6870886435464834,-0.9999422820582765,0.7032979616738166,-0.14832216019222993,0.0,0.0,2.0,0.07230342409112099,5.506280587189951
2021-02-22,2021,2,53,0.9423220516497108,0.0,0.4423435594691415,0.0,0.9134884151152973,0.0,1.690700815490473,-0.968561781837388,0.6128730948765446,-0.17784434348042166,0.0,0.0,2.0,-0.40086695874508593,5.8524547586108575
2021-03-01,2021,3,60,0.08520326422197194,0.0,0.333839367128719,0.0,0.8237707173356126,0.0,1.6942984981010607,-0.8813508344740955,0.5135842742873076,-0.18388328009339394,0.0,0.0,2.0,0.17945517744410414,6.1611825474586075
2021-03-08,2021,3,67,0.32581964693141835,0.0,0.33407332014042773,0.0,0.8240337150973147,0.0,1.6978818262713968,-0.7433365082239402,0.40686750929388726,-0.16823449946502644,0.0,0.0,2.0,-0.12362447363513339,5.878123998463181
2021-03-15,2021,3,74,0.16791327995322824,0.0,0.28516433016600906,0.0,0.7607845848971219,0.0,1.7014509329316194,-0.5624743116472395,0.2942662392830627,-0.13410403618208838,0.0,0.0,2.0,0.013205355692597731,5.862906007133494
2021-03-22,2021,3,81,0.3396219582887096,0.0,0.30179235229297,0.0,0.7842333229619357,0.0,1.7050059490876035,-0.3491896171831992,0.1774090109517549,-0.08589030311572214,0.0,0.0,2.0,0.10335903447934885,6.075174649337036
2021-03-29,2021,3,88,0.25290185764477596,0.0,0.28379936666120303,0.0,0.7587649982120637,0.0,1.7085470038587474,-0.1157767152775645,0.05798592471527747,-0.028895395281143516,0.0,0.0,2.0,-0.4404482274797826,5.515498375734012
2021-04-05,2021,4,95,0.08648553994344088,0.0,0.22419224479551086,0.0,0.6553806291151734,0.0,1.7120742245148217,0.12430986083640364,-0.06227580913284664,0.0310170258517785,0.0,0.0,2.0,0.20967123778326063,5.918904375495381
2021-04-12,2021,4,102,0.3372269553026927,0.0,0.2613303486150315,0.0,0.7233595970593878,0.0,1.7155877365119139,0.35723088980113266,-0.18163685097943635,0.08779701941084815,0.0,0.0,2.0,-0.019404806188616938,5.954058740912308
2021-04-19,2021,4,109,0.1697628516658286,0.9331023311345904,0.21968179854755732,0.5602285500633236,0.6462813840071373,0.9329504729090847,1.7190876635274908,0.5695601912326514,-0.2983708878759652,0.13559465167834311,0.0,0.0,2.0,0.40858861038148886,8.068016023426903
2021-04-26,2021,4,116,0.42760490663933876,0.9153378836528544,0.28834261646020415,0.7736543117537651,0.7654305798186034,0.9809058189253579,1.722574127494609,0.7490585460510295,-0.41078960111885454,0.16913447246608748,0.0,0.0,2.0,0.051165278472681826,8.200977255739906
2021-05-03,2021,5,123,0.9104345620038511,0.0,0.4856992759339977,0.30946172470150607,0.9354025029829435,0.7298401230537456,1.7260472486352927,0.8853791972411121,-0.5172670843208478,0.18405605646013218,0.0,0.0,2.0,0.0012146849639164702,8.177205745115662
2021-05-10,2021,5,130,0.14246695483284144,0.0,0.38226257894341875,0.12378468988060246,0.8711715157656628,0.35517553530798185,1.7295071454931112,0.9706642641251717,-0.6162633588160886,0.17720045265454154,0.0,0.0,2.0,-0.1699955330453058,7.0605776830153
2021-05-17,2021,5,137,0.1862139138106989,0.8507017705071418,0.32063257648325166,0.5602696671718597,0.8083376480391273,0.9329664578225046,1.7329539349649696,0.99999769126101,-0.7063466462967386,0.1468255224821357,0.0,0.0,2.0,0.029235565535050505,8.199960882744547
2021-05-24,2021,5,144,0.31337121445416777,0.0,0.3195639245651368,0.22410786686874387,0.8070373776895212,0.5865062664606168,1.7363877323321453,0.9716886228003749,-0.7862140765530717,0.0927372731236516,0.0,0.0,2.0,0.09034240079360933,7.513592072239203
2021-05-31,2021,5,151,0.3993394123219665,0.0,0.34923818443621274,0.08964314674749756,0.8403412089729846,0.2626283966940047,1.7398086512905846,0.8873688678647708,-0.854710530822014,0.01632916852137839,0.0,0.0,2.0,-0.1639455411308207,6.638472698988105
2021-06-07,2021,6,158,0.14458433527175546,0.0,0.28430657887746946,0.03585725869899903,0.7595171765670301,0.10715875873994682,1.743216803980483,0.7518988387781913,-0.9108453482136866,-0.07947325471774763,0.0,0.0,2.0,0.07443235597627239,6.231044952419992
2021-06-14,2021,6,165,0.14797506762688983,0.0,0.24300726778283943,0.013975752097030109,0.6913438706618193,0.04190270565170418,1.7466123010151708,0.5730873841243083,-0.9538066535917196,-0.19035963473370565,0.0,0.0,2.0,0.5379151588780869,6.2520048484484185
2021-06-21,2021,6,172,0.06984356242267958,0.0,0.18449238358624453,0.005230139302088896,0.5687839099630796,0.01568913042916745,1.7499952515093247,0.36124166618715303,-0.9829730996839018,-0.3108657167483744,0.0,0.0,2.0,0.4240217633226051,5.600881288831129
2021-06-28,2021,6,179,0.19843789823936653,0.0,0.175609203754136,0.0020920557208355586,0.5473796114688836,0.006276084757156475,1.7533657631065163,0.1285730290228566,-0.9979228535975865,-0.43467491228736493,0.0,0.0,2.0,0.08748236752723255,5.060864222267347
2021-07-05,2021,7,186,0.3614884888324217,0.9088583439233259,0.23539255597336026,0.5465094406494988,0.6771728784274232,0.9274066003351613,1.7567239420061305,-0.11150689551144141,-0.9984396977683221,-0.5549732966398817,0.0,0.0,2.0,0.12582060074091364,7.213903082059755
2021-07-12,2021,7,193,0.24033748973919677,0.0,0.2378693326036137,0.21826904734446587,0.6818389346173741,0.5748972089735651,1.7600698929896557,-0.3451592694727099,-0.9845161571039804,-0.6648377132883452,0.0,0.0,2.0,-0.51947701191399,5.771066389586573
2021-07-19,2021,7,200,0.04037403310418791,0.0,0.17361059439920914,0.08730761893778635,0.5424616407900399,0.256093164351542,1.7634037194463748,-0.5589157558289043,-0.9563536070966512,-0.7576346814627777,0.0,0.0,2.0,-0.044069845548604894,5.101270443508196
2021-07-26,2021,7,207,0.06745704455161289,0.0,0.1356736976987006,0.034923047575114545,0.4421160727776622,0.10438748297385805,1.7667255233984687,-0.7404548688094248,-0.9143593613386847,-0.8274071150740547,0.0,0.0,2.0,-0.30486883368956585,4.169572758915551
2021-08-02,2021,8,214,0.03302418690093184,0.0,0.10283145008323584,0.013969219030045815,0.3451348235410739,0.041883140847683145,1.7700354055255478,-0.8793122167341563,-0.859140780565996,-0.8692264986500762,0.0,0.0,2.0,0.31325451154440076,4.333234170738461
2021-08-09,2021,8,221,0.16561515019947598,0.8633488534800802,0.12199029763890791,0.523936704912044,0.40278267131718976,0.9173132075876285,1.7733334651886312,-0.9674836970574252,-0.7914964884292541,-0.8794900927433397,0.0,0.0,2.0,0.40168982965937217,6.33850763123149
2021-08-16,2021,8,228,0.17188222211698284,0.0,0.13883052736812643,0.20957468196481766,0.4509617147028024,0.5571729964148073,1.7766198004535831,-0.9998868738789449,-0.7124048210388267,-0.8561458474588859,0.0,0.0,2.0,-0.07598857872307871,5.3117165112096405
2021-08-23,2021,8,235,0.2802572877483264,0.0,0.18276013611277642,0.08382987278592706,0.5646683307907913,0.24631841406487864,1.7798945081140256,-0.974653942909197,-0.6230096773371516,-0.7988318101231744,0.0,0.0,2.0,0.12998579638379237,5.297690314876775
2021-08-30,2021,8,242,0.4388571605640426,0.0,0.2610091428092234,0.033174337107201655,0.7228231880271715,0.09919572179708916,1.7831576837137404,-0.893239396618534,-0.5246039749439152,-0.7089216857812246,0.0,0.0,2.0,-0.2465911637454274,5.194505841862782
